last_name,first_name,street,street_number,occupation,section,honorific,additional_notes
Sahli,W.,Altenbergstrasse,114,Centralsekretär für freiw. Sanitätsdienst,Schweiz. Centralsekretariat für freiwill. Sanitätsdienst,Hr. Dr. med.,Präsident des Komitees / Centralsekretär (je nach Kontext)
Stettier,Ad.,,,eidgen. Beamter,Pflegerinnenschule des Schweiz. Roten Kreuzes,Hr.,Mitglied; Kassier u. Sekretär (bei der Schule)
Kupfer,Emmy,Neufeldstrasse,39,,Pflegerinnenschule / Unterrichtskurse Rotes Kreuz,Frl.,"Vorsteherin für die Unterrichtskurse (Frl. Kupfer, Emmy)"
Dold,Emma,,,,Pflegerinnenschule des Schweiz. Roten Kreuzes,Frl.,Vorsteherin
Hörni,Jb.,,,,Samariter-Verein Bern (Central-Vorstand),Hr.,Präsident
Kürsteiner,W.,,,Dr. med.,Samariter-Verein Bern (Central-Vorstand),Hr.,Vicepräsid.
Michel,Ed.,,,Beamter,Samariter-Verein Bern (Central-Vorstand),Hr.,Kassier
Jordi,Dl.,,,städt. Beamter,Samariter-Verein Bern (Central-Vorstand),Hr.,Sekretär
Bösiger,J.,Freie Strasse,26,Postbeamter,Samariter-Verein Bern (Central-Vorstand),Hr.,Materialverwalter; auch genannt unter Samariter-Posten (Länggasse)
Lauper,J.,,,Schneider,Samariter-Verein Bern (Central-Vorstand),Hr.,Bibliothekar
Haueter,,,,,Samariter-Verein Bern (Central-Vorstand),,Bibliothekar
Ramser,Fritz,,,Bahnbeamt.,Samariter-Verein Bern (Sektion Holligen),Hr.,Präsid.
Siegfried,Gottl.,,,Bahnbeamter,Samariter-Verein Bern (Sektion Holligen),Hr.,Sekretär
Zeller,J. J. K.,,,,Samariter-Verein Bern (Sektion Länggasse),Hr.,Präsident
Bücher,Alb.,,,,Samariter-Verein Bern (Sektion Länggasse),Hr.,Sekretär
Zimmermann,Karl,,,,Samariter-Verein Bern (Sektion Lorraine),Hr.,Präsident
Buri,E.,,,,Samariter-Verein Bern (Sektion Lorraine),Hr.,Sekretär
Meier,Dom.,,,,Samariter-Verein Bern (Sektion Matte),Hr.,Präsident
Ellenberger,G.,,,,Samariter-Verein Bern (Sektion Matte),Hr.,Sekretär
Gehrig,,Giessereiweg,,,Samariter-Verein Bern (Sektion Mattenhof-Weissenbühl),Hr.,Präsid.
Schmid,F.,,,Beamter a. J.,Samariter-Verein Bern (Sektion Mattenhof-Weissenbühl),Hr.,Sekretär
Schaller,S. F.,Gerbergasse,23,,Matte (Samariter-Posten),Hr.,
Baumgartner,Rud.,Mühleplatz,6,,Matte (Samariter-Posten),Hr.,
Keller,Fr.,Mattenhofstrasse,20,Schuhmachermeister,Mattenhof (Samariter-Posten),Hr.,
Moser,Sl.,Sandrain,78,Schuhmacher,Schönau (Samariter-Posten),Hr.,
Liniger,Bend.,Seftigenstrasse,99,Schneidermeister,Schönegg (Samariter-Posten),Hr.,
Mützenberg & Krebser,,Schauplatzgasse,17,Tapezierer,Stadt (Samariter-Posten),,
Wenger,Ad.,Kesslergasse,22,Wirt,Stadtpolizei (Samariter-Posten),Hr.,auch Kramgasse 59
Schürer-Nemitz,E.,Stadtbachstr.,36,,Stadtbach (Samariter-Posten),Hr.,
Rothen,A.,Landhausweg,6,Bäckermeister,Weissenbühl (Samariter-Posten),Hr.,
Willi,,Scheibenweg,8,,Wyler (Samariter-Posten),Hr.,
Jordy,E.,Kramgasse,55,Arzt,Samariterinnenverein / Krankenpflegerinnenheim,Hr. Dr.,Präsident
Lüscher,,Kramgasse,55,Arzt,Samariterinnenverein / Krankenpflegerinnenheim,Hr. Dr.,Vicepräsident
Dietler,E.,Kramgasse,55,,Samariterinnenverein / Krankenpflegerinnenheim,Frl.,Kassierin
Henzi,Marie,Kramgasse,55,,Samariterinnenverein / Krankenpflegerinnenheim,Frl.,Sekretärin
Schürer,Kahel,Kramgasse,55,,Samariterinnenverein / Krankenpflegerinnenheim,Frl.,Bibliothekarin
v. Wattenwyl,,,,,Samariterinnenverein / Vorsteherin d. Arbeiten für das Rote Kreuz,Frau Reg.-Rat,
Marti,Rosa,Belpstrasse,63,,Samariterinnenverein,Frl.,Vorsteherin für das Samariter-Material
Brunner,,Bundesgasse,16,,Samariterinnenverein,Frau Wwe. Nat.-Rat,Vorsteherin f. Abteilung Krankenpflege
Oberrichter Förster,,Hirschengr.,4,,Samariterinnenverein,Fr.,Vorsteherin für das Krankenmobilienmagazin (in der Apotheke Müller)
Stettier,R.,,,Burgerratsschreiber,Sehntzaufsiclitsverein für entlassene Sträflinge,Hr. Dr.,Präsid. u. Kassier
Schaffroth,J. G.,Laupenstrasse,16,Gefängnisinspektor,Sehntzaufsiclitsverein für entlassene Sträflinge,Hr.,Sekretär
Gaggione,Calisto,Speichergasse,,,Societa italiana di mutuo soccorso,Sig.,Presidente (Local: Cafe Antoniotti)
Paglia,Carlo,Speichergasse,,,Societa italiana di mutuo soccorso,,Vice-pres.
Giordano,Giuseppe,Speichergasse,,,Societa italiana di mutuo soccorso,,Cassiere
Prati,Eugenio,Speichergasse,,,Societa italiana di mutuo soccorso,Sig.,I. Segretario
Giovanoni,Carlo,Speichergasse,,,Societa italiana di mutuo soccorso,Sig.,II. Segretario
Antoniotti,Giacomo,Speichergasse,,,Societa italiana di mutuo soccorso,Sig.,Biblioth.
Studer,B.,,,,Speiseanstalt der obern Stadt,Hr.,Präsident (Speiselokal: Kornhaushalle)
Conrad,Frz.,,,Baumeister,Speiseanstalt der obern Stadt,Hr.,Vicepräsident
Ischi,B.,Spitalgasse,39,Bäckermeister,Speiseanstalt der obern Stadt (Speisekarten-Ausgabe),Herrn,
Ziillig,P.,Junkerngasse,30,Bürstenfabr.,Speiseanstalt der untern Stadt,Hr.,Präsident
v. May,Franz,,,Pfarrer,Prediger-Witwen- u. Waisen- Kiste der Klasse Bern,Hr.,
v. Rütte,Alf.,,,Pfarrer,Prediger-Witwen- u. Waisen- Kiste der Klasse Bern,Hr.,Kassa Verwalter
Dumermuth,G.,,,Direkt.,Prediger-Witwen- u. Waisen- Kiste der Klasse Bern,Hr.,Sekretär
v. Rütte,A.,Zieglerstrasse,4L,,Prediger-Witwen- u. Waisen- Stiftung des Kantons Bern,Hr.,"Domizil: Mattenhof, Zieglerstrasse 4L"
Kistler,Paul,,,Pfarrer,Prediger-Witwen- u. Waisen- Stiftung des Kantons Bern,Hr.,"Vicepräsident, Pfarrer in Bolligen"
Studer-Trechsel,F.,,,Pfarrer,Prediger-Witwen- u. Waisen- Stiftung des Kantons Bern,Hr.,Kassaverwalter
Steck,R.,,,Prof. Dr.,Prediger-Witwen- u. Waisen- Stiftung des Kantons Bern,Hr.,Sekretär
Stettier,K. Fr.,,,Spitalprediger,Prediger-Witwen- u. Waisen- Stiftung des Kantons Bern,Hr.,Beisitzer
Aebi,Marie,Reichenbachstrasse,15,Vorsteherin,Privatanstalt zur „Hoffnung“ für selbwächsinnige Kinder,Frl.,
v. Ougspurger,Ludw.,,,Präsident,Privat-Armenanstalt Komitee,Hr.,
v. Schiferli,M.,,,Vicepräsident,Privat-Armenanstalt Komitee,Hr.,
Howald,K.,,,Notar,Privat-Armenanstalt Komitee; mehrfach genannte Funktionen,Hr.,"Sekretär, Kassier u. Verwalter"
v. Tscharner-de Vigneulle,,Jimkerng.,21,Vorsteher,Dienstenspital,Hr.,
Kupferschmid,L.,Jimkerng.,21,Verwalterin,Dienstenspital,Frl.,
Howald,,Zeughausgasse,6,Vorsteherin,Muesanstalt,Frau,Frau Notar Howald (Vorsteherin)
v. Ougspurger,L.,,,,Allgemeine Invalidenstiftung für Frauen,Hr.,Vorsteher
Stucki,Fritz,,,Vorsteher,Holzanstalt des Holligenbezirks,Hr.,
Emmert,Emil,Schwanengasse,8,Augenarzt,Privat-Augenspital (Schwanengasse 8),Hr. Dr.,
Pflüger,E.,Schlösslistrasse,23,Prof. Dr.,Privat-Augenspital Siloah (Villette),Hr. Prof. Dr.,
Schwab,Sam.,Im Schloss Köniz,,Präsident,Privat-Blindenanstalt (bern.),Hr. Dr.,
Studer-Trechsel,F.,Im Schloss Köniz,,Pfarrer,Privat-Blindenanstalt (bern.),Hr.,Vicepräsident
Steck,Ed.,Im Schloss Köniz,,Amtsnotar,Privat-Blindenanstalt (bern.),Hr.,Quästor
Kasser,H.,Im Schloss Köniz,,Direktor des Historischen Museums,Privat-Blindenanstalt (bern.),Hr.,Sekretär
Minder,J. J.,Im Schloss Köniz,,Vorsteher,Privat-Blindenanstalt (bern.),Hr.,
Gerster,Fr.,Im Schloss Köniz,,Architekt,Privat-Blindenanstalt (bern.),Hr.,Direktionsmitglied
Biehly,H.,Im Schloss Köniz,,Privatier,Privat-Blindenanstalt (bern.),Hr.,Direktionsmitglied
Ochsenbein,K. W.,Im Schloss Köniz,,Privatier,Privat-Blindenanstalt (bern.),Hr.,Direktionsmitglied
Chautems,J.,Im Schloss Köniz,,Privatier,Privat-Blindenanstalt (bern.),Hr.,Direktionsmitglied
Conrad,Fr.,,,Dr. med.,Privat-Krankenpension Victoria,Hr. Dr.,Kassier; auch als Arzt genannt
Dubois,P.,,,Dr. med.,Privat-Krankenpension Victoria,Hr. Dr.,
Deucher,P.,,,Dr. med.,Privat-Krankenpension Victoria,Hr. Dr.,
de Giacomi,J.,,,Dr. med.,Privat-Krankenpension Victoria,Hr. Dr.,
Girard,K.,,,"Prof., Dr. med.",Privat-Krankenpension Victoria,Hr. Prof. Dr.,
Niehans,P.,,,Dr. med.,Privat-Krankenpension Victoria,Hr.,
Valentin,Ad.,,,"Prof., Dr. med.",Privat-Krankenpension Victoria,Hr. Prof. Dr.,
Walthard,M.,,,Dr. med.,Privat-Krankenpension Victoria,Hr.,
Lüscher,,Fischerweg,7,Privatdocent; Arzt,Privatspital Feldegg,Hr. Dr.,"Länggasse, Fischerweg 7"
Müller,Max,Fischerweg,7,Dr. med.,Privatspital Feldegg,Hr. Dr.,
von Salis,Ad.,Fischerweg,7,Dr. med.,Privatspital Feldegg,Hr. Dr.,
Strelin,Alex.,Fischerweg,7,Dr. med.,Privatspital Feldegg,Hr. Dr.,
Lanz,Otto,Hiigelweg,2,Docent f. Chirurgie,Privatspital Lindenhof,Hr. Dr.,"mit Röntgen-Institut f. Photographie, Durchleuchtung u. Bestrahlung; Pflegerinnenschule des Schweiz. Roten Kreuzes"
v. Tscharner-v. Wattenwyl,G.,,,Präsident,Privat-Taubstummienanstalt für Mädchen in Grosswabern,Hr.,
Strahm,F.,,,Pfarrer,Privat-Taubstummienanstalt für Mädchen in Grosswabern,Hr.,Vicepräsident
Jordi,Emil,,,Notar,Privat-Taubstummienanstalt für Mädchen in Grosswabern,Hr.,Kassier
Blösch,E.,,,Notar,Privat-Taubstummienanstalt für Mädchen in Grosswabern,Hr. Dr.,Zinsrodelverwalter
Feldmann,R.,,,Lehrer,Privat-Taubstummienanstalt für Mädchen in Grosswabern,Hr.,Sekretär
Etter,Th.,,,Vorsteher,Privat-Taubstummienanstalt für Mädchen in Grosswabern,Hr.,
Hugendubel,H.,Elfenauweg,16,Pfarrer,Rettungsanstalt Brunnadern (Magdalenen-Stift),Hr.,Präsident
Ammann,Th.,Elfenauweg,16,Kassier,Rettungsanstalt Brunnadern (Magdalenen-Stift),Hr.,Kassier u. Sekretär der Evang. Gesellschaft
Liischer,Elise,Elfenauweg,16,Vorsteherin,Rettungsanstalt Brunnadern (Magdalenen-Stift),Frl.,
v. Steiger,E.,,,Reg.-Rat,Rettungsanstalt (schweiz.) für Knaben in der Bächtelen,Hr.,Präsident
Wyttenbach,A.,,,Arzt,Rettungsanstalt (schweiz.) für Knaben in der Bächtelen,Hr. Dr.,Vicepräsident
v. Freudenreich,Raym.,,,Kassier,Rettungsanstalt (schweiz.) für Knaben in der Bächtelen,Hr.,
Stettier,Rud.,,,Notar,Rettungsanstalt (schweiz.) für Knaben in der Bächtelen,Hr.,Sekretär
Schneider,Paul,,,Vorsteher,Rettungsanstalt (schweiz.) für Knaben in der Bächtelen,Hr.,
Kistler,H.,,,Staatssehreiber,Rettungsanstalt (kantl.) für Knaben zu Landorf bei Köniz,Hr.,Präsident
Sahli,Walter,,,"Dr. med., Arzt",Rettungsanstalt (kantl.) für Knaben zu Landorf bei Köniz,Hr.,Mitglied
Burren,J.,,,Gemeinderatspräs. in Köniz,Rettungsanstalt (kantl.) für Knaben zu Landorf bei Köniz,Hr.,
Messerli,Chr.,,,Privatier,Rettungsanstalt (kantl.) für Knaben zu Landorf bei Köniz,Hr.,
Burkhardt,J.,,,Grossrat in Köniz,Rettungsanstalt (kantl.) für Knaben zu Landorf bei Köniz,Hr.,
Nyffeler,Joh.,,,Vorsteher,Rettungsanstalt (kantl.) für Knaben zu Landorf bei Köniz,Hr.,
Finger,Gottfr.,,,Lehrer,Rettungsanstalt (kantl.) für Knaben zu Landorf bei Köniz,Hr.,
Etc,(see text),,,,,,"Many further persons and officials are listed in the input text (associations, banks, committees, employees); entries above capture a subset with explicit roles or addresses mentioned in the provided excerpt."
König,G.,,,Fürsprecher,Mitglieder,Dr. jur.,Stadtrat
Lenz,G.,,,Fürsprecher,Mitglieder,,
Tenger,Chr.,,,Amtsnotar,Mitglieder,,
Weingart,J.,,,Schulvorsteher,Mitglieder,,Stadtrat
Kasser,W.,,,Notar,Sekretär,Hr.,
Hürzeler,F.,,,Polizeisekretär,I. Abteilung: Administrativsachen,Hr.,Chef
Sägesser,Samuel,,,Kanzlist,I. Abteilung,HH.,
Bitzius,Walter,,,Kanzlist,I. Abteilung,,
Ryser,Gottfr.,,,Polizeidiener,I. Abteilung,Hr.,Abwart
Stuki,Hans,,,Polizeihauptmann,II. Abteilung: Sicherheitspolizei und Polizeicorps,Hr.,Chef
Sahli,Rudolf,,,Feldweibel,II. Abteilung,Hr.,Adjunkt; Feldweibel I. Sektion
Schilt,Fr.,,,Wachtmeister,Städtisches Polizeicorps I. Sektion,HH.,
Gygli,Joh.,,,Wachtmeister / Marktaufseher,Städtisches Polizeicorps I. Sektion,HH.,
Kipfer,Fr.,,,Wachtmeister,Städtisches Polizeicorps I. Sektion,,
Wittwer,Ferd.,,,Korporale,Städtisches Polizeicorps I. Sektion,HH.,
Venner,Niki.,,,Korporale,Städtisches Polizeicorps I. Sektion,,
Marti,Joh. Rudolf,,,Korporale,Städtisches Polizeicorps I. Sektion,,
Hauser,Friedr.,,,Korporale,Städtisches Polizeicorps I. Sektion,,
Zahnd,Friedr.,,,Korporale / Wagmeister,Städtisches Polizeicorps I. Sektion,,
Stähli,Jakob,,,Korporale,Städtisches Polizeicorps I. Sektion,,
Brüllhard,Joh.,,,Soldat,Städtisches Polizeicorps I. Sektion,HH.,
Berger,Johann,,,Soldat,Städtisches Polizeicorps I. Sektion,,
Liechti,Johann,,,Soldat,Städtisches Polizeicorps I. Sektion,,Liechti I
Hügli,Joh.,,,Soldat,Städtisches Polizeicorps I. Sektion,,
Anderegg,Konrad,,,Soldat,Städtisches Polizeicorps I. Sektion,,Anderegg II
Plüss,Johann,,,Soldat,Städtisches Polizeicorps I. Sektion,,
Rohrbach,Albert,,,Soldat,Städtisches Polizeicorps I. Sektion,,Rohrbach II
Gehrig,E.,,,Soldat,Städtisches Polizeicorps I. Sektion,,Gehrig I
Allenbach,Peter,,,Soldat,Städtisches Polizeicorps I. Sektion,,
Flükiger,Jakob,,,Soldat,Städtisches Polizeicorps I. Sektion,,
Isenschmid,Adolf,,,Soldat,Städtisches Polizeicorps I. Sektion,,
Beyeler,Rudolf,,,Soldat,Städtisches Polizeicorps I. Sektion,,
Bieri,Johann,,,Soldat,Städtisches Polizeicorps I. Sektion,,
Ryser,Jak.,,,Soldat,Städtisches Polizeicorps I. Sektion,,Ryser II
Adam,Hans,,,Soldat,Städtisches Polizec orps I. Sektion,,
Rätzer,Karl,Mittelstrasse,13,Quartieraufseher,III. Abteilung: Lokalpolizei - 1. Bezirk,Hr.,Täglich von 8—9 und TJ-l'/z Uhr.
Schmid,Alb.,Bankgässchen,8,Quartieraufseher,III. Abteilung: Lokalpolizei - 2. Bezirk,Hr.,"Amtliausg. 28, vom 1. Mai 1900 an Bankgässchen 8. Täglich von 8—10 und 1—3 Uhr."
Moser,Sam.,Kesslergasse,3,Quartieraufseher,III. Abteilung: Lokalpolizei - 3. Bezirk,Hr.,Täglich von 8—10 und 1—3 Uhr.
Iseli,Johann,Lorrainestrasse,38,Quartieraufseher,III. Abteilung: Lokalpolizei - 4. Bezirk,Hr.,Täglich von 8—10 und 1—3 Uhr.
Reinhard,Albrecht,,,Hochwächter auf dem Münsterturm,III. Abteilung: Lokalpolizei,Hr.,
Küenzi,Christ.,,,Nachtwächter,III. Abteilung: Lokalpolizei,HH.,
Ulrich,Rud.,,,Nachtwächter,III. Abteilung: Lokalpolizei,HH.,
Kormann,Joh.,,,Nachtwächter,III. Abteilung: Lokalpolizei,,
Sommer,Rud.,,,Nachtwächter,III. Abteilung: Lokalpolizei,,
Münz,Joh.,,,Nachtwächter,III. Abteilung: Lokalpolizei,,
Krähenbühl,Niklaus,Bremgarten-Friedhof,,Totengräber,III. Abteilung: Lokalpolizei,Hr.,
Zimmermann,Moritz,Schosshalden-Friedhof,,Totengräber,III. Abteilung: Lokalpolizei,Hr.,
Aberegg,Alb.,,,Tierarzt (Fleischinspektor),III. Abteilung,Hr.,Für die obere Stadt u. d. obern Stadtbezirk ohne die Schlachtanstalten an der Engehalde
Gerber,C.,,,Tierarzt (Fleischinspektor),III. Abteilung,Hr.,Für die untere Stadt und den untern Stadtbezirk inkl. Schlachthaus an d. Metzgergasse
Räber,Rudolf,,,Tierarzt,III. Abteilung,Hr.,Verwalter der Schlachtanstalten an d. Engelhalde
Walti,Paul,,,Buchhalter,Central-Sehlachthof,Hr.,"Verwalter: Hr. Räber, Rud. (Verwalter genannt)"
Herndl,Albert,,,Aufseher,Central-Sehlachthof,Hr.,
Gasser,Job.,,,Heizer,Central-Sehlachthof,Hr.,
Fahrni,Christ.,Metzgergasse,60,Holzmesser,Schlachthaus an der Metzgergasse,IIII.,
Roth,K. Fr.,Weissensteinstraße,18,Holzmesser,Schlachthaus an der Metzgergasse,,
Wenger,J.,Brunng.,48,Holzmesser,Schlachthaus an der Metzgergasse,,
Gfeller,Ch. F.,Nydeckhof,23,Holzmesser,Schlachthaus an der Metzgergasse,,
Oester,Joh.,"Lorraine, Quartierhof",12,Holzmesser,Schlachthaus an der Metzgergasse,,
Stauffer,G.,Friedhof Rosengarten,,Aufseher und Gärtner,Friedhof Rosengarten,Hr.,
Lingenhel-Stucki,Magdalena,Münsterplatz; Kesslergasse,10; 2,Leichenbitterin und Schätzerin,,Frau,
Dick,Klara,Theaterplatz,2,Leichenbitt.erin / Schätzerin,,Frl.,
Merz,Lina,Kesslergasse,4,Leichenbitt.erin / Schätzerin,,Frl.,
Mosimann,Rud.,,,Notar,IV. Abteilung: Kontrollwesen,Hr.,Chef
Ost,Willi,,,Polizeiarzt,V. Abteilung: Gesundheitswesen,Hr.,Chef
Schärer,Gustav,,,Arzt,V. Abteilung,Br. med.,Stellvertreter des Polizeiarztes
Wacker,Fried.,Predigergasse,3,Lebensmittel-Experte,V. Abteilung,Hr.,Aufsichtsbeamte der städtischen Lebensmittelkontrolle (Bureau Predigergasse 3)
Studer,B.,Spitalgasse,57,Apotheker,V. Abteilung,Hr.,Untersuchung der essbaren Schwämme
Volz,W.,Zeitglocken,2,Apotheker,V. Abteilung,Hr.,Untersuchung der essbaren Schwämme
Kaiser,A.,Länggasse / Gesellschaftsstrasse,,Apotheker,V. Abteilung,Hr.,Untersuchung der essbaren Schwämme
Küenzi,Ernst,,,Kommandant der Feuerwehr,VI. Abteilung: Lösclnvescn,Hr.,Stab. Kommandant
Scheuchzer,Hubert,,,Major,Offizierscorps der Feuerwehr,Hr.,
Wiedmer,Alf.,,,Chef des Materiellen,VI. Abteilung,Hr.,
Lanz,H.,,,Quartiermeister,VI. Abteilung,Hr.,
Bueler,Fr.,,,Arzt (Feuerwehr),VI. Abteilung,Dr.,
Seiler,Herrn.,,,Arzt (Feuerwehr),VI. Abteilung,Dr.,
Mezener,Fr.,,,Hauptmann (Rettungscompagnie),VI. Abteilung,Hr.,
Zeller,Herrn.,,,Lieutenant (Rettungscompagnie),VI. Abteilung,Dr.,
v. Steiger,Konrad,,,Hauptmann (I. Löschcompagnie),VI. Abteilung,Hr.,
Liuthi,Job.,,,Lieutenant (Sappeurcompagnie),VI. Abteilung,Hr.,
Schenk,Felix,,,Präsident (Hülfskasse der Feuerwehr Aufsichtskommission),VI. Abteilung,Dr. med.,
Küenzi,Ernst,,,Kassier (Hülfskasse der Feuerwehr),VI. Abteilung,Hr.,Kommandant der Feuerwehr
Hasser,Walther,,,Notar,VII. Abteilung: Vormundschaftswesen,Hr.,Vorstand
Müller,G.,,,Finanzdirektor,Städtische Finanzdirektion,Hr.,Finanzdirektor (Gemeinderat)
Siegerist,K.,,,Stellvertreter des Finanzdirektors,Städtische Finanzdirektion,Hr.,Gemeinderat
Yersin,A.,,,Bankdirektor,Finanzkommission,Hr.,Mitglied
Jordi,Joh.,,,Gemeindeschätzer / Baumeister,Brandassekuranz-Schätzer,Hr.,Gemeindeschätzer Nr.1
Badertscher,Fried.,,,Zimmermeister,Brandassekuranz-Schätzer,Hr.,Gemeindeschätzer Nr.2
Guggisberg,J.,,,Schreinermeister (Mobiliarschätzer),Finanzverwaltung,HH.,
Schweizer,S.,,,Tapezierer (Mobiliarschätzer),Finanzverwaltung,HH.,
v. Tscharner,B.,,,Stadtbuchhalter,Finanzverwaltung,Hr.,
v. Rütte,Rudolf,,,Stadtkassier,Finanzverwaltung,Hr.,
Segessemann,R.,,,Zinsrodelverwalter / Notar,Finanzverwaltung,Hr.,Stellvertreter des Stadtkassiers
Haudenschild,Fritz,,,Kontrollführer,Finanzverwaltung,Hr.,
Nyffeler,Jakob,,,Wagmeister bei der Lastwage,Finanzverwaltung,Hr.,
Grimm,Joh.,,,Bären- und Hirschenwärter / Präparator im naturhistorischen Museum,Finanzverwaltung,Hr.,
Riesen,F.,,,Aufseher (Häuser in der Schönau),Finanzverwaltung,Hr.,
Roseng,Ed.,,,"Aufseher (Häuser an der Jurastrasse, Lorraine)",Finanzverwaltung,Hr.,
Scheurmann,J.,,,Aufseher (Arbeiterwohnungen a. d. Wyleifeld) / Steinhauenneister,Finanzverwaltung,Hr.,
Hirsbrunner,R.,,,Aufseher (Arbeiterwohnungen in Ausserholligen) / Betreibungsgehülfe,Finanzverwaltung,Hr.,
Wächli,Konrad,,,Chef Steuerbureau,Steuerbureau,Hr.,
Anliker,Johann,,,Grundsteuerregisterführer,Steuerbureau,Hr.,
Ruch,Jakob,,,Registerführer der grundpfändlich versicherten Kapitalien,Steuerbureau,Hr.,
Oppikofer,K. E.,,,Direktor (Elektricitäts- und Wasserwerke),Elektricitäts- und Wasserwerke,Hr.,
Benteli,Armand,,,Adjunkt (Elektricitäts- und Wasserwerke),Elektricitäts- und Wasserwerke,Hr.,
Schneider,Rudolf,,,Buchhalter und Kassier (Elektricitäts- und Wasserwerke),Elektricitäts- und Wasserwerke,Hr.,
Roth,Konrad,Sandrain,17,Direktor (Gaswerk und Wasserversorgung),Gaswerk und Wasserversorgung,Hr.,Briefeinwurf: Stadtpolizei. Filialbureau: Schanzenstrasse Nr. 7
Mäschi,A.,,,Adjunkt (Gaswerk),Gaswerk und Wasserversorgung,Hr.,
Jordi,Dan.,,,Buchhalter und Prokurist (Gaswerk),Gaswerk und Wasserversorgung,Hr.,
Jungi,Rudolf,,,Kassier und Prokurist (Gaswerk),Gaswerk und Wasserversorgung,Hr.,
Tschumi,G.,,,Korrespondent (Gaswerk),Gaswerk und Wasserversorgung,Hr.,
Balsiger,Rosa,,,Angestellte (Gaswerk),Gaswerk und Wasserversorgung,Frl.,
Haas,Augusta,,,Angestellte (Gaswerk),Gaswerk und Wasserversorgung,Frau,
Combe,Marie,,,Angestellte (Gaswerk),Gaswerk und Wasserversorgung,Frl.,
Spycher,Lina,,,Angestellte (Gaswerk),Gaswerk und Wasserversorgung,Frl.,
Buck,E.,,,Techniker (Gaswerk),Gaswerk und Wasserversorgung,Hr.,
Karrer,Steph.,,,Gasmeister,Gaswerk und Wasserversorgung,Hr.,
Grob,Joh. Ulr.,,,Obermaschinist,Gaswerk und Wasserversorgung,Hr.,
v. Fischer,Fr.,Bundesgasse,38/40,Baudirektor,Städtische Baudirektion,Hr.,
Herzog,H.,,,Stellvertreter des Baudirektors,Städtische Baudirektion,Hr.,
Liechti,Ad.,,,Bausekretär,Städtische Baudirektion,Hr.,
Blaser,Ad.,,,Stadtbaumeister,Städtische Baudirektion - Hochbau,Hr.,
Mühlemann,Ed.,,,Architekt,Städtische Baudirektion - Hochbau,HH.,
Sattler,Ludwig,,,Techn. Vorsteher (Schreiner-Abteilung),Lehrwerkstätten,Hr.,
Haldimann,Viktor,,,Direktor (Lehrwerkstätten),Lehrwerkstätten,Hr.,
Büchler,Johann,,,Techn. Vorsteher (Schuhmacher-Abteilung) / Konviktvorsteher von 1. Mai an,Lehrwerkstätten,Hr.,
Tritten,Ernst,,,Vorsteher (Anstalt für Arbeitsnachweis und Arbeitslosenversicherung),Anstalt für Arbeitsnachweis und Arbeitslosenversicherung,Hr.,
Raaflaub-Iseii,El.,,,Verwalterin der Frauenabteilung (Anstalt für Arbeitsnachweis),Anstalt für Arbeitsnachweis und Arbeitslosenversicherung,Frau,
Schenk,Rud.,"Erlacherhof, Junkerngasse",47,Armendirektor,Städtische Armendirektion,Hr.,"Stellvertreter: Dr. Graf, H."
Graf,H.,,,Stellvertreter des Armendirektors / Prof.,Städtische Armendirektion,Dr.,
Bürki-Scheibli,G.,,,Sekretär (Armenbureau),Armenbureau,Hr.,
Scherz,Sam.,,,Kassier (Armenbureau),Armenbureau,Hr.,
Ryser,Karl,,,Inspektor (Armenbureau),Armenbureau,Hr.,
Bäriswyl,G.,Vereinsweg,10,Hauptagent,Karlsruher Lebensversicherung,,
Greyerz,P.,Zeughausgasse,63,Amtsnotar,Karlsruher Lebensversicherung,,
Lehmann,F.,Zähringerstrasse,5,Bezirksbeamter,Karlsruher Lebensversicherung,Hr.,Längg.
Wymann,Alb.,Spitalgasse,32,Specialagent,Compagnie d’assurances generales sur la vie (Paris),Hr.,
Devenoge,J. R.,Bärenplatz,4,Inspektor,Genevoise (Genf),Hr.,
Flückiger,J.,Drosselweg,13,Lehrer,Germania (Stettin),Hr.,Längg.
Gutzwiller,F. X.,Wallgasse,4,Generalagent,"Germania, Lebensversicherungs-Gesellschaft in New-York und Berlin",Hr.,
Bürki-Rey,C.,Bärenplatz,2,Generalagent,Versicherungsbank für Deutschland (Gotha) / Schweizer National-Versicherungs-Gesellschaft (Basel),Hr.,
Vischer,Louis,Schanzenstrasse,6,Hauptagent / Hauptagentur,"Uebensversicherungs- und Ersparnisbank (Stuttgart); La Garantie federale (Paris); Phoenix, Assurance Company (London)",Hr.,
Keller,Heinr.,Bubenbergplatz,3,Generalagent,Uebensversicherungs-Gesellschaft zu Leipzig,,"Eidgenöss. Bank, I. Stock, links"
Aberegg,C.,Bundesgasse,18,Generalvertreter,New-York (Generalvertreter für Stadt und Kanton Bern),Hr.,
Gerster,Ed.,Amthausgässchen,5,Notar,"Nationale, La (Paris)",Hr.,
Hodler,Herrn.,Freie Strasse,35,,Northern Assurance Company (London),Hr.,"Text shows 'Fiirspr., Längg.' (as given in source)"
Fricker,P.,Schwanengasse,14,Generalagent,Schweiz. Lebensversicherungs- und Rentenanstalt (Zürich); Schweiz. Unfallversicherungs-Aktien-Gesellschaft (Winterthur),Hr.,
Feiler,A.,Mauerrain,5,Inspektor,Schweiz. Lebensversicherungs- und Rentenanstalt (Zürich),Hr.,
